grammar,base,stage,s_p,s_l,eta,f1,JSD,mll,dir,file
,BGMTI,5,0.2,0.1,0.005,0.611055,0.256448,-7.652291,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTI5
,BGMTI,5,0.2,0.0,0.01,0.617098,0.261021,-7.665667,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTI5
,BGMTI,5,0.2,0.001,0.01,0.615956,0.261027,-7.664762,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTI5
,BGMTI,5,0.2,0.01,0.01,0.612889,0.261325,-7.658809,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTI5
,BGMTI,5,0.2,0.1,0.01,0.611004,0.252970,-7.650469,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTI5
,BGMTI,5,0.2,0.0,0.05,0.613315,0.247537,-7.660431,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTI5
,BGMTI,5,0.2,0.001,0.05,0.613071,0.247362,-7.657390,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTI5
,BGMTI,5,0.2,0.01,0.05,0.613698,0.247324,-7.653086,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTI5
,BGMTI,5,0.2,0.1,0.05,0.613662,0.240680,-7.640297,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_min5_BGMTI1_BGMTI2_BGMTI3_BGMTI4_BGMTI5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTI5
,BGMTMMM,5,0.001,0.0,0.001,0.629762,0.248168,-7.640238,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
,BGMTMMM,5,0.001,0.001,0.001,0.627661,0.248113,-7.634471,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
,BGMTMMM,5,0.001,0.01,0.001,0.629444,0.247836,-7.638610,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTMMM5
,BGMTMMM,5,0.001,0.1,0.001,0.628387,0.250770,-7.628493,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTMMM5
,BGMTMMM,5,0.001,0.0,0.005,0.629984,0.248194,-7.640237,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
,BGMTMMM,5,0.001,0.001,0.005,0.627661,0.248140,-7.634469,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
,BGMTMMM,5,0.001,0.01,0.005,0.629444,0.247861,-7.638611,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTMMM5
,BGMTMMM,5,0.001,0.1,0.005,0.627943,0.250784,-7.628493,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTMMM5
,BGMTMMM,5,0.001,0.0,0.01,0.629984,0.248228,-7.640232,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
,BGMTMMM,5,0.001,0.001,0.01,0.628107,0.248174,-7.634464,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
,BGMTMMM,5,0.001,0.01,0.01,0.629667,0.247893,-7.638610,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTMMM5
,BGMTMMM,5,0.001,0.1,0.01,0.627943,0.250801,-7.628492,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTMMM5
,BGMTMMM,5,0.001,0.0,0.05,0.629539,0.248050,-7.640131,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
,BGMTMMM,5,0.001,0.001,0.05,0.628107,0.247994,-7.634360,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
,BGMTMMM,5,0.001,0.01,0.05,0.629667,0.247686,-7.638523,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTMMM5
,BGMTMMM,5,0.001,0.1,0.05,0.628165,0.250295,-7.628439,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTMMM5
,BGMTMMM,5,0.005,0.0,0.001,0.633437,0.251951,-7.636426,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
,BGMTMMM,5,0.005,0.001,0.001,0.632152,0.251862,-7.630643,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
,BGMTMMM,5,0.005,0.01,0.001,0.635354,0.251850,-7.634798,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTMMM5
,BGMTMMM,5,0.005,0.1,0.001,0.631987,0.253928,-7.625115,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTMMM5
,BGMTMMM,5,0.005,0.0,0.005,0.633215,0.251821,-7.636421,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
,BGMTMMM,5,0.005,0.001,0.005,0.632152,0.251733,-7.630637,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
,BGMTMMM,5,0.005,0.01,0.005,0.635576,0.251711,-7.634797,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTMMM5
,BGMTMMM,5,0.005,0.1,0.005,0.631765,0.253595,-7.625128,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTMMM5
,BGMTMMM,5,0.005,0.0,0.01,0.632993,0.251390,-7.636359,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
,BGMTMMM,5,0.005,0.001,0.01,0.632374,0.251306,-7.630573,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
,BGMTMMM,5,0.005,0.01,0.01,0.635132,0.251275,-7.634741,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTMMM5
,BGMTMMM,5,0.005,0.1,0.01,0.631987,0.252872,-7.625095,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTMMM5
,BGMTMMM,5,0.005,0.0,0.05,0.632549,0.248901,-7.635862,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
,BGMTMMM,5,0.005,0.001,0.05,0.632012,0.248850,-7.630058,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
,BGMTMMM,5,0.005,0.01,0.05,0.635132,0.248835,-7.634245,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTMMM5
,BGMTMMM,5,0.005,0.1,0.05,0.633477,0.250214,-7.624945,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTMMM5
,BGMTMMM,5,0.01,0.0,0.001,0.637200,0.254701,-7.634158,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
,BGMTMMM,5,0.01,0.001,0.001,0.636384,0.254661,-7.628403,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTMMM5
,BGMTMMM,5,0.01,0.01,0.001,0.636243,0.254592,-7.633050,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTMMM5
,BGMTMMM,5,0.01,0.1,0.001,0.635208,0.255981,-7.622567,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTMMM5
,BGMTMMM,5,0.01,0.0,0.005,0.637492,0.254008,-7.634093,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_min5_BGMTMMM1_BGMTMMM2_BGMTMMM3_BGMTMMM4_BGMTMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTMMM5
